row_s,col_s,row_e,col_e,duration,timestamp,car,distance
5,2,4,2,1530.70000005,1399746038.75,139/ET781WT,2602.87497847
6,3,7,2,1694.1400001,1399745916.06,277/ET919WT,980.022216184
1,2,5,6,4001.68000007,1399743608.53,375/EV594NT,10910.4630291
6,2,6,2,1020.86999989,1399746650.48,226/ET868WT,1638.25283423
4,7,1,4,1245.05000019,1399746467.08,108/ET750WT,6506.44329365
6,3,7,5,2184.41000009,1399745548.1,165/ET807WT,2844.78946877
8,4,8,3,613.120000124,1399747139.76,319/EV505NT,93.8553190749
6,6,7,6,2714.42000008,1399745038.46,393/EV612NT,1858.03140163
4,4,4,6,1918.33000016,1399745875.3,001/ET294WS,3564.49961324
5,3,5,4,1245.0400002,1399746548.59,440/EV658NT,1080.58834329
4,2,6,2,3571.2900002,1399744263.11,216/ET858WT,4236.48684267
6,4,4,5,4062.17000008,1399743772.23,395/EV614NT,4476.36907583
5,3,6,5,2734.78000021,1399745099.62,402/EV621NT,3259.36391003
5,4,5,5,1285.81000018,1399746548.59,472/EV309TP,1705.41262237
5,3,6,4,3081.26999998,1399744773.51,489/EV325TP,2239.22209973
5,5,5,6,3509.8900001,1399744365.27,229/ET871WT,2542.19431353
5,5,4,3,3408.01999998,1399744487.56,241/ET883WT,4684.14518141
4,2,5,4,4799.0,1399743096.58,265/ET907WT,2908.57970029
6,5,8,6,1612.16000009,1399746324.3,021/ET663WT,3537.804496
6,7,5,6,2286.46000004,1399745670.48,281/ET923WT,2944.73031717
3,2,4,4,1816.27999997,1399746181.44,250/ET892WT,3221.22747459
4,4,3,4,1795.8900001,1399746201.83,343/EV526NT,1221.49447417
2,6,6,4,2836.96999979,1399745181.14,085/ET727WT,7639.9977326
7,1,7,1,1979.38000011,1399746079.51,339/EV530NT,1533.4427983
7,6,6,5,1979.38999987,1399746099.89,320/EV511NT,1506.80497394
4,6,6,6,1388.0,1399746691.28,371/EV590NT,5457.70290884
7,0,7,2,2081.27999997,1399746038.75,431/EV649NT,1824.3999288
5,2,2,3,2551.51999998,1399745609.3,231/ET873WT,7974.99770663
5,4,5,4,775.839999914,1399747384.98,458/EV675NT,1112.54287004
8,6,5,4,3123.35000014,1399745058.84,236/ET878WT,5981.96698744
8,6,5,4,2532.07999992,1399745670.48,153/ET795WT,6627.31794362
7,3,6,5,1634.71000004,1399746589.34,276/ET918WT,3485.98044275
6,7,6,6,1022.75999999,1399747201.29,115/ET757WT,2628.47392144
7,3,8,3,1553.1400001,1399746691.28,396/EV615NT,477.051367073
6,3,4,7,4063.24000001,1399744181.18,418/EV636NT,6032.77625287
5,4,4,7,3369.62000012,1399744895.78,095/ET737WT,4934.25386926
6,6,4,6,2390.09000015,1399745916.06,179/ET821WT,3021.37477171
6,2,5,1,1309.17000008,1399746996.98,330/EV520NT,1746.89543743
5,4,5,3,1472.28999996,1399746854.31,103/ET745WT,1811.24272483
4,4,3,2,1737.25999999,1399746630.09,110/ET752WT,4086.95014805
3,4,2,3,492.189999819,1399747875.16,099/ET741WT,2128.58415588
7,7,7,6,1349.8599999,1399747017.49,316/EV516NT,1855.46882467
5,2,2,4,2145.00999999,1399746222.34,415/EV633NT,7943.80344866
6,6,6,6,1186.42000008,1399747242.07,016/ET658WT,1174.75635267
4,7,4,7,184.069999933,1399748244.42,335/EV527NT,23.1141030312
4,5,5,7,2022.62000012,1399746405.87,385/EV604NT,2875.45477513
3,2,5,3,899.799999952,1399747528.69,429/EV647NT,3248.76543131
6,8,6,7,920.179999828,1399747528.69,025/ET667WT,946.857601477
6,6,6,6,3186.21999979,1399745262.65,451/EV668NT,47.3268019631
3,4,4,4,675.599999905,1399747814.02,384/EV603NT,1535.54176215
6,3,5,2,1981.78999996,1399746528.21,030/ET672WT,2510.53662235
6,0,5,6,5352.19000006,1399743157.81,437/EV655NT,9514.30498158
8,3,5,4,2696.68000007,1399745813.32,482/EV319TP,6209.61038998
6,7,5,6,1144.32999992,1399747447.19,248/ET890WT,2558.02116058
6,5,6,6,1042.45000005,1399747549.07,256/ET898WT,1685.33443073
5,6,6,6,1042.5,1399747671.35,185/ET827WT,2241.73802485
7,3,7,6,2389.54999995,1399746324.3,447/EV665NT,4306.39707841
5,4,4,6,2675.1400001,1399746079.51,105/ET747WT,4219.4905238
6,4,5,3,2838.59000015,1399745916.06,366/EV585NT,1709.20868002
7,6,6,6,1226.57000017,1399747549.07,291/ET933WT,2383.97495824
4,2,5,3,1860.19000006,1399746915.45,421/EV639NT,2718.2374655
1,6,4,2,2982.73000002,1399745792.91,417/EV635NT,7158.18782446
7,3,7,6,2594.19000006,1399746201.83,203/ET845WT,4748.55787366
4,7,4,6,592.559999943,1399748244.42,176/ET818WT,996.835038154
1,2,6,4,2859.3900001,1399746038.75,178/ET820WT,10056.0456945
6,3,6,6,1758.37000012,1399747139.77,480/EV317TP,4780.15708262
5,7,5,7,920.849999905,1399747997.72,473/EV310TP,467.368097302
3,4,5,3,3655.91999984,1399745262.65,442/EV660NT,4788.19373177
5,3,6,2,1471.41999984,1399747528.69,315/EV508NT,2923.08455729
5,4,4,3,1839.62999988,1399747180.91,271/ET913WT,1441.99927765
6,7,4,5,2839.0999999,1399746181.44,408/EV298TP,4637.38282975
7,6,6,5,1512.28999996,1399747528.69,337/EV515NT,2413.57299958
5,7,5,6,1717.15999985,1399747344.2,035/ET677WT,174.678234164
4,6,4,6,285.75999999,1399748796.02,227/ET869WT,491.712670816
5,2,6,2,1206.61999989,1399747875.16,196/ET838WT,1483.15566663
4,4,5,5,1759.06999993,1399747384.98,469/EV306TP,1820.77899815
6,3,5,3,6517.65999985,1399742667.16,461/EV678NT,2500.96671494
6,7,4,5,3023.8499999,1399746181.44,062/ET704WT,4636.50856083
7,1,6,5,1859.99000001,1399747406.43,047/ET689WT,6937.22531747
7,5,7,6,1329.86000013,1399747977.32,165/ET807WT,2245.1447093
4,7,5,7,899.070000172,1399748408.11,050/ET692WT,903.407453506
7,2,7,0,756.46999979,1399748571.14,431/EV649NT,1872.67240496
5,3,7,4,1309.47999978,1399748058.89,468/EV305TP,3216.64516253
5,0,5,5,3166.53999996,1399746201.83,438/EV656NT,7564.12168091
4,7,4,7,695.269999981,1399748693.48,235/ET877WT,322.31730623
6,3,6,5,1839.69000006,1399747549.07,209/ET851WT,3734.25512832
4,3,5,6,1880.46000004,1399747528.69,156/ET798WT,5583.72257938
4,3,5,7,3411.17000008,1399746038.75,372/EV591NT,5843.39495188
8,6,7,3,4146.52999997,1399745323.77,090/ET732WT,4237.76949174
3,4,4,5,6046.33999991,1399743423.96,157/ET799WT,776.639237581
6,6,6,7,2310.14999986,1399747160.15,391/EV610NT,1572.95124786
3,5,4,4,3799.79999995,1399745690.88,260/ET902WT,535.105356099
6,5,5,3,2289.3900001,1399747201.29,254/ET896WT,2883.43077234
4,3,8,3,4146.51999998,1399745344.16,272/ET914WT,7156.19133356
1,3,6,3,2289.3900001,1399747201.29,052/ET694WT,10839.6171927
5,5,5,5,1697.0999999,1399747834.4,063/ET705WT,1658.39807283
7,3,7,6,939.980000019,1399748591.52,213/ET855WT,4557.36895598
8,3,5,4,1758.24000001,1399747773.26,109/ET751WT,5245.83961078
7,1,6,3,2043.55999994,1399747487.94,011/ET653WT,3993.53459802
3,3,5,4,3044.03999996,1399746487.46,354/EV573NT,5070.98145728
6,6,7,3,1041.88000011,1399748489.62,443/EV661NT,5769.74428677
6,5,5,3,3615.48000002,1399745936.44,018/ET660WT,3649.24847488
7,4,5,4,2554.8499999,1399747017.49,046/ET688WT,4369.53251951
6,3,6,3,1656.25,1399747916.09,234/ET876WT,148.55387278
3,3,3,3,899.269999981,1399748693.48,072/ET714WT,1060.27373133
6,3,6,6,2432.5999999,1399747160.15,457/EV674NT,4232.90775025
7,6,7,4,1676.72000003,1399747936.46,230/ET872WT,3628.99308219
6,3,7,4,2064.20000005,1399747589.82,309/EV491NT,2888.74414402
5,4,7,5,1840.0,1399747814.02,262/ET904WT,4703.03099626
6,4,5,5,1615.62000012,1399748079.28,085/ET727WT,2583.42119534
5,3,8,4,2084.95000005,1399747650.98,098/ET740WT,4798.2171813
2,4,2,4,571.49000001,1399749164.44,415/EV633NT,1445.53814286
4,6,5,3,2473.5999999,1399747303.19,171/ET813WT,4205.14646227
7,2,5,4,3370.92000008,1399746405.87,293/ET935WT,5755.98648911
7,6,7,6,2840.96000004,1399746935.83,379/EV598NT,402.585792722
6,6,6,5,1654.94000006,1399748224.05,115/ET757WT,1384.17979695
6,2,5,3,3187.72000003,1399746691.28,049/ET691WT,3326.48190604
7,6,5,3,2616.5999999,1399747303.19,301/ET943WT,5715.24360698
5,1,5,3,1552.44000006,1399748367.35,330/EV520NT,3979.88218133
4,2,5,3,1511.78999996,1399748469.24,163/ET805WT,3124.24785764
5,4,6,5,1144.03999996,1399748877.76,482/EV319TP,2531.19545315
5,3,4,3,2289.30999994,1399747773.26,290/ET932WT,1531.24062227
4,3,4,7,6249.52999997,1399743813.04,187/ET829WT,5992.67673537
5,6,5,6,592.269999981,1399749470.3,352/EV571NT,981.88149234
5,1,5,5,3065.48000002,1399747037.86,317/EV509NT,6968.64763565
6,5,5,5,1511.81999993,1399748591.52,402/EV621NT,2509.44102464
6,5,5,4,2003.66000009,1399748160.82,320/EV511NT,2571.7202338
6,5,6,6,1491.38000011,1399748673.11,425/EV643NT,2262.42310059
6,2,6,2,1981.22000003,1399748224.05,216/ET858WT,1281.26946757
1,2,5,3,1797.16000009,1399748408.11,394/EV613NT,8336.48664842
6,4,5,6,2330.1099999,1399747875.16,489/EV325TP,2316.48695896
4,5,2,3,2737.74000001,1399747528.69,127/ET769WT,5825.75501492
8,7,8,7,407.810000181,1399749858.62,270/ET912WT,156.124449326
4,6,5,5,2493.17000008,1399747773.26,150/ET792WT,2049.49743187
5,3,5,3,571.529999971,1399749694.9,366/EV585NT,205.232995317
6,6,5,3,3697.51999998,1399746589.34,186/ET828WT,4614.33684942
5,1,6,7,3085.60000014,1399747242.07,093/ET735WT,8372.92142579
5,3,4,4,1593.4000001,1399748734.27,429/EV647NT,1365.4748129
4,6,4,6,1245.89999986,1399749102.15,227/ET869WT,525.163846928
6,0,6,0,326.25,1399750021.8,228/ET870WT,574.507750046
6,3,7,3,857.309999943,1399749551.92,052/ET694WT,1797.02189966
5,7,4,4,4207.30000019,1399746222.34,387/EV606NT,4338.12015174
5,5,3,4,1163.28999996,1399749286.81,168/ET810WT,5207.70308648
4,2,5,3,2103.12999988,1399748346.97,205/ET847WT,2392.61420121
7,3,6,4,1041.05999994,1399749470.3,200/ET842WT,2802.85653638
6,2,7,7,2411.69999981,1399748099.66,226/ET868WT,7128.18316595
7,2,6,6,1183.82000017,1399749368.37,027/ET669WT,6851.36083217
8,6,8,6,550.839999914,1399750042.18,021/ET663WT,28.9397794769
7,4,6,5,1858.78999996,1399748754.65,414/EV632NT,2090.88067916
6,1,7,0,918.399999857,1399749715.46,174/ET816WT,3193.40525959
4,6,6,7,1020.68000007,1399749633.61,001/ET294WS,3987.63561367
7,3,5,3,3289.72000003,1399747384.98,121/ET763WT,4217.04349559
7,4,6,6,1102.36000013,1399749572.34,296/ET938WT,3137.15750669
4,6,5,7,2083.21000004,1399748632.34,179/ET821WT,1618.88957794
7,3,6,6,1960.89999986,1399748754.65,032/ET674WT,5071.31068163
7,6,7,6,1041.05999994,1399749674.49,213/ET855WT,1099.33316623
5,4,6,6,3534.63999987,1399747180.91,397/EV616NT,4743.04902767
5,4,7,3,3329.53999996,1399747406.43,135/ET777WT,5133.23650096
5,4,2,3,1858.41000009,1399749020.54,170/ET812WT,6515.44928465
5,6,5,3,1878.84000015,1399749000.11,248/ET890WT,3821.17953151
7,6,7,6,2021.5999999,1399748877.76,447/EV665NT,97.3877999781
6,5,6,4,3126.21000004,1399747814.02,326/EV517NT,2196.03916775
5,4,5,3,5861.0,1399745079.23,359/EV578NT,1095.15791593
6,6,7,3,2654.50999999,1399748306.15,130/ET772WT,5077.25693462
4,2,5,6,3105.88000011,1399747854.78,239/ET881WT,6525.55994969
7,4,4,7,4412.16000009,1399746589.34,283/ET925WT,6375.40717543
5,3,5,2,2123.74000001,1399748877.76,346/EV528NT,211.271090907
2,4,5,3,2593.3900001,1399748408.11,444/EV662NT,5089.77837333
2,3,5,3,1714.81999993,1399749307.18,099/ET741WT,5746.10152901
5,4,5,4,1470.08999991,1399749551.92,109/ET751WT,1985.36168295
8,3,6,4,2451.25,1399748673.11,214/ET856WT,4806.61554595
6,6,6,3,2185.55000019,1399749000.11,480/EV317TP,4338.36134854
7,0,7,3,2123.32999992,1399749123.66,307/EV496NT,4834.1001296
1,4,5,4,939.730000019,1399750327.67,031/ET673WT,7090.29395566
5,5,7,6,1960.25999999,1399749347.99,472/EV309TP,4881.16003572
6,2,6,4,1980.73000002,1399749347.99,315/EV508NT,2988.18977567
4,4,4,3,1551.91000009,1399749797.28,384/EV603NT,2706.13581283
3,4,5,3,3576.0,1399747814.02,305/EV489NT,4168.68677575
8,7,8,7,592.779999971,1399750797.24,270/ET912WT,240.939817588
6,6,6,6,572.360000134,1399750858.53,256/ET898WT,1060.76412702
6,6,6,3,2900.52000022,1399748530.37,371/EV590NT,4715.89642017
7,5,7,6,347.639999866,1399751165.2,152/ET794WT,932.059895419
6,5,6,4,3165.86999989,1399748346.97,276/ET918WT,2742.3688064
4,4,4,5,1572.73000002,1399750001.42,250/ET892WT,1805.71780375
6,5,6,3,1593.18000007,1399750021.8,115/ET757WT,3562.12384229
2,6,3,4,2266.99000001,1399749347.99,263/ET905WT,3465.34106581
5,4,5,5,1797.26999998,1399749817.71,293/ET935WT,1918.97128304
6,1,6,2,1940.45000005,1399749756.37,490/EV326TP,1238.71327337
8,7,7,4,838.539999962,1399750878.95,400/EV619NT,5076.16221697
6,3,5,6,1777.44000006,1399750021.8,234/ET876WT,5146.98719189
7,6,6,6,2839.97000003,1399748979.73,203/ET845WT,826.50608643
6,5,6,4,1573.70000005,1399750307.28,482/EV319TP,2601.61964459
6,4,6,5,450.070000172,1399751451.32,200/ET842WT,1273.81535192
5,3,5,7,1879.63999987,1399750042.18,096/ET738WT,5897.35740015
6,6,6,6,715.679999828,1399751206.14,397/EV616NT,625.382488045
4,6,4,7,1920.47000003,1399750042.18,123/ET765WT,1200.64703492
7,5,5,4,2104.03000021,1399749858.62,262/ET904WT,4420.94859188
5,3,5,4,797.460000038,1399751165.2,366/EV585NT,1350.84628974
4,3,5,6,3207.42999983,1399748775.64,199/ET841WT,5213.03093007
6,3,5,4,2410.73000002,1399749572.34,011/ET653WT,2406.82818905
6,5,5,4,2879.82999992,1399749123.66,337/EV515NT,2713.65754595
4,5,3,4,838.289999962,1399751165.2,157/ET799WT,1612.62479954
7,2,5,3,2696.33999991,1399749347.99,277/ET919WT,3412.50956262
6,4,6,4,367.929999828,1399751676.4,276/ET918WT,327.493368655
5,3,6,4,960.799999952,1399751103.94,121/ET763WT,808.705774909
4,2,4,3,899.450000048,1399751226.57,238/ET880WT,1016.52589943
4,4,5,4,1614.68000007,1399750531.77,207/ET849WT,2238.69217194
6,7,6,6,1961.5999999,1399750205.27,164/ET806WT,2492.66860266
7,6,6,6,2533.25999999,1399749633.61,220/ET862WT,2040.74532927
2,4,7,3,2451.40999985,1399749715.46,432/EV650NT,10807.8120565
6,5,5,3,1900.49000001,1399750327.66,047/ET689WT,3523.65967566
4,6,4,4,1512.60000014,1399750715.55,146/ET788WT,3495.97525682
4,4,4,4,1042.49000001,1399751185.66,387/EV606NT,1742.17676872
4,3,4,2,1900.57999992,1399750368.44,241/ET883WT,840.924078051
7,1,6,0,367.629999876,1399751901.39,303/ET945WT,1633.16102964
5,5,5,5,1349.24000001,1399750960.66,317/EV509NT,1171.86429165
6,6,7,3,1941.46000004,1399750388.86,425/EV643NT,4837.08934238
4,5,4,6,1062.92000008,1399751287.82,395/EV614NT,1845.87703712
5,5,6,6,1982.31000018,1399750388.86,023/ET665WT,1427.24396184
5,2,4,3,3616.51999998,1399748754.65,019/ET661WT,2314.09183732
7,1,5,3,2268.00999999,1399750144.09,246/ET888WT,5878.53402604
6,1,5,5,4188.04999995,1399748224.05,240/ET882WT,5918.75848095
4,6,6,6,3411.99000001,1399749020.54,333/EV518NT,3457.10861412
6,6,6,5,2227.25999999,1399750205.27,427/EV645NT,2394.03603865
7,0,6,2,1737.3900001,1399750715.55,174/ET816WT,3716.75647392
6,3,5,3,776.539999962,1399751676.4,115/ET757WT,1364.38419329
4,3,6,4,1492.27999997,1399750960.66,024/ET666WT,3988.31453173
7,6,7,7,2166.11000013,1399750307.28,005/ET647WT,542.593338085
5,3,5,3,286.569999933,1399752289.45,047/ET689WT,75.1489546158
6,2,4,5,3064.94000006,1399749511.08,196/ET838WT,6384.22544362
7,4,7,3,1410.82999992,1399751165.2,066/ET708WT,454.031948854
5,3,3,4,2024.5999999,1399750593.02,163/ET805WT,3428.51034421
5,3,4,4,757.970000029,1399751942.24,301/ET943WT,1560.92018889
4,4,5,1,1719.1400001,1399750981.07,260/ET902WT,6154.22585304
2,3,5,5,2515.32999992,1399750184.88,231/ET873WT,7430.74442988
4,5,6,6,2271.69000006,1399750490.94,062/ET704WT,3663.71887942
6,6,5,4,1190.79999995,1399751655.97,296/ET938WT,4255.82201436
6,5,6,3,2845.8499999,1399750042.18,209/ET851WT,3760.1714847
3,3,5,4,2621.87000012,1399750307.28,072/ET714WT,2474.8215231
5,5,4,6,1764.20000005,1399751287.82,150/ET792WT,2987.95152135
4,4,1,5,1845.87999988,1399751246.98,252/ET894WT,6643.65221952
6,4,4,4,1539.16999984,1399751553.69,214/ET856WT,2905.82908866
4,2,4,4,1702.88999987,1399751410.43,009/ET651WT,3346.80935577
6,7,6,6,803.419999838,1399752309.9,360/EV579NT,1519.27272957
5,7,5,5,2357.01999998,1399750858.53,179/ET821WT,3140.4282419
7,4,4,4,2602.11999989,1399750613.44,468/EV305TP,5106.91067631
3,4,3,3,1989.71000004,1399751287.82,406/EV625NT,2374.83609519
3,3,5,3,1192.86000013,1399752105.6,289/ET931WT,3193.26301744
5,3,4,4,1458.73000002,1399751860.54,186/ET828WT,1816.26635686
6,6,5,3,2685.92000008,1399750654.29,016/ET658WT,4317.78980192
5,3,6,3,1234.61000013,1399752105.6,219/ET861WT,1755.37618663
6,6,6,5,1357.1400001,1399751983.07,397/EV616NT,1973.58576108
2,4,4,3,2236.26999998,1399751103.94,460/EV677NT,5457.09271536
5,6,5,6,2134.06999993,1399751206.14,352/EV571NT,583.055678326
5,3,5,3,1479.69000006,1399751880.98,359/EV578NT,266.855621363
6,4,6,4,4462.55999994,1399748938.95,178/ET820WT,508.967691856
6,6,6,3,1540.97999978,1399751901.39,256/ET898WT,4671.50953081
6,6,6,5,3481.75,1399749981.03,291/ET933WT,2144.21840422
5,4,5,4,308.580000162,1399753215.55,337/EV515NT,27.9233642338
5,3,7,5,3808.67000008,1399749715.46,254/ET896WT,4080.98058417
7,4,6,5,1173.4000001,1399752412.1,114/ET756WT,2408.3283753
5,6,6,7,1214.32999992,1399752371.17,199/ET841WT,2261.76135492
7,6,5,4,1377.77999997,1399752207.72,213/ET855WT,3721.53581979
3,4,7,3,2052.24000001,1399751533.26,343/EV526NT,9120.66635692
7,6,7,5,10120.9499998,1399743505.66,118/ET760WT,513.268166342
4,7,6,6,2072.91999984,1399751553.69,206/ET848WT,4530.91885566
5,4,4,6,2216.1400001,1399751451.32,259/ET901WT,4103.36285984
6,6,6,5,2277.45000005,1399751410.43,027/ET669WT,1781.12739471
6,6,5,6,1234.94000006,1399752452.94,023/ET665WT,1131.27221795
6,3,4,4,3033.59000015,1399750654.29,464/EV301TP,4293.0904508
6,6,6,7,1643.55000019,1399752044.33,451/EV668NT,2693.06978077
7,1,6,2,1868.18000007,1399751819.7,376/EV595NT,3498.51709828
5,3,6,5,2256.99000001,1399751451.32,205/ET847WT,3646.07568407
4,2,4,4,3788.51999998,1399749940.21,139/ET781WT,2297.4573271
7,3,4,4,2338.73000002,1399751410.43,052/ET694WT,6127.15796579
5,4,5,6,2870.25999999,1399750919.78,236/ET878WT,2102.1504372
5,5,5,4,1089.42000008,1399752741.76,402/EV621NT,1090.75297263
6,2,5,1,1046.56999993,1399752825.72,174/ET816WT,2713.33085228
5,4,5,4,718.139999866,1399753154.15,109/ET751WT,660.449508428
6,4,7,4,1706.52999997,1399752207.72,326/EV517NT,2212.02295735
5,4,8,6,2380.99000001,1399751533.26,320/EV511NT,5186.83516562
6,6,7,7,1706.52999997,1399752207.72,457/EV674NT,2278.82114664
5,2,5,3,1067.6500001,1399752867.53,030/ET672WT,2568.50506223
5,4,7,6,2361.18000007,1399751614.98,153/ET795WT,4362.31344815
6,7,5,6,822.019999981,1399753154.15,025/ET667WT,2142.65874018
4,6,4,6,247.440000057,1399753728.73,150/ET792WT,458.88361769
6,5,7,5,1440.42000008,1399752597.05,427/EV645NT,3927.54143462
8,3,6,4,1108.31999993,1399752929.15,383/EV602NT,3230.81933931
6,6,6,4,1502.84000015,1399752555.08,032/ET674WT,4228.57911523
2,4,2,4,329.930000067,1399753769.59,415/EV633NT,1451.30708529
7,3,6,5,2463.96000004,1399751635.56,443/EV661NT,4026.92857933
4,6,5,4,5651.34000015,1399748489.62,197/ET839WT,2692.65024724
7,6,8,7,759.880000114,1399753381.08,472/EV309TP,1708.06359445
4,4,5,3,1355.13000011,1399752867.53,301/ET943WT,1539.17121024
8,6,5,6,1769.72000003,1399752452.94,434/EV652NT,6460.94163638
7,7,5,6,1666.45000005,1399752597.05,202/ET844WT,4352.85205334
4,7,6,6,2689.25999999,1399751635.56,284/ET926WT,4596.09706464
5,4,4,3,1088.56999993,1399753236.25,296/ET938WT,3315.60087009
5,4,5,4,1871.87999988,1399752452.94,207/ET849WT,61.9566231524
4,6,4,7,718.649999857,1399753606.17,395/EV614NT,1568.05429625
6,0,3,4,1789.01999998,1399752597.05,475/EV312TP,7466.53424153
5,3,5,3,1045.86999989,1399753340.21,442/EV660NT,45.9277375013
5,4,3,3,1149.81999993,1399753256.68,031/ET673WT,3304.07920717
7,6,4,4,3220.79999995,1399751206.14,316/EV516NT,6679.43762952
6,3,6,3,1272.45000005,1399753236.25,209/ET851WT,186.722184673
6,4,8,6,1271.56999993,1399753298.46,121/ET763WT,5990.53665055
7,6,7,3,1931.53999996,1399752638.49,393/EV612NT,4782.42704704
1,4,6,3,2096.63999987,1399752514.23,300/ET942WT,9980.7234939
5,3,5,3,1415.72999978,1399753195.14,330/EV520NT,789.64204454
5,6,2,3,2668.62999988,1399751942.24,247/ET889WT,7612.00297938
3,2,6,4,1763.45000005,1399752908.68,110/ET752WT,6167.79338117
6,6,7,3,2729.94000006,1399752044.33,203/ET845WT,4768.9132639
6,6,7,6,1496.23000002,1399753298.46,220/ET862WT,1037.45362818
5,6,6,5,1065.96000004,1399753728.73,375/EV594NT,2339.37143447
5,6,6,6,3568.16000009,1399751246.99,281/ET923WT,3044.7885055
7,6,7,6,1127.26999998,1399753687.88,379/EV598NT,391.505353779
6,4,7,3,777.319999933,1399754078.67,482/EV319TP,1529.4182259
5,5,3,4,2484.77999997,1399752391.67,438/EV656NT,3878.18956846
4,3,7,6,3039.29999995,1399751880.98,290/ET932WT,7569.29191385
6,3,6,3,3673.28999996,1399751287.82,480/EV317TP,413.874820798
5,4,5,3,2052.3599999,1399752929.15,440/EV658NT,1105.18875932
5,6,6,2,1600.43000007,1399753381.08,489/EV325TP,6165.83339256
5,3,7,3,1498.21000004,1399753544.55,047/ET689WT,3654.27404821
6,6,7,3,2072.55999994,1399752970.2,062/ET704WT,5337.09314822
6,4,7,6,1046.16000009,1399753996.61,178/ET820WT,3368.23850125
7,7,7,6,636.269999981,1399754406.5,457/EV674NT,171.64780271
7,1,7,1,1252.32999992,1399753851.71,339/EV530NT,1489.03467401
7,5,6,7,1024.37999988,1399754161.38,254/ET896WT,2982.20981223
5,2,1,2,2547.26999998,1399752638.49,201/ET843WT,9587.57442276
4,6,6,6,1518.29999995,1399753708.31,259/ET901WT,3347.57654139
4,4,3,4,1559.14999986,1399753667.46,429/EV647NT,2460.37602132
6,7,6,5,1333.3599999,1399753893.25,451/EV668NT,4177.0950456
3,5,1,2,1927.27999997,1399753340.21,322/EV498NT,6168.47560309
4,4,4,4,779.210000038,1399754488.28,464/EV301TP,478.37279761
6,3,6,3,1927.29999995,1399753401.51,371/EV590NT,1043.13666276
7,6,6,5,1065.31000018,1399754304.34,153/ET795WT,1266.18485569
5,6,5,4,1065.24000001,1399754345.24,023/ET665WT,2495.03800685
5,6,5,6,2338.0400002,1399753092.86,239/ET881WT,263.271133791
6,6,7,3,4020.47000003,1399751410.43,310/EV490NT,5505.33842725
6,6,5,2,2646.9000001,1399752784.0,185/ET827WT,7518.42346943
8,2,8,3,531.080000162,1399754961.11,328/EV506NT,950.201304449
5,3,5,2,1413.52999997,1399754078.67,248/ET890WT,2415.3606688
4,6,4,6,595.330000162,1399754896.87,204/ET846WT,1102.00288202
6,7,6,1,1371.65999985,1399754140.96,199/ET841WT,10062.4470002
7,6,5,4,3202.71000004,1399752350.74,165/ET807WT,5305.02962779
6,6,6,7,799.580000162,1399754753.87,284/ET926WT,2062.96474996
5,4,4,4,3039.22000003,1399752514.23,265/ET907WT,1312.61716162
6,0,6,0,758.769999981,1399754835.57,159/ET801WT,380.282097528
2,3,2,3,204.279999971,1399755390.06,247/ET889WT,19.8420797936
4,4,4,7,1494.22000003,1399754140.96,009/ET651WT,4233.9182474
3,4,5,4,1824.29999995,1399753851.71,466/EV303TP,3589.74406765
8,6,6,5,755.809999943,1399754940.7,021/ET663WT,3901.83115218
6,6,5,4,2418.98000002,1399753277.53,164/ET806WT,3750.35045971
8,6,5,3,2767.3599999,1399752929.15,370/EV589NT,8021.92024654
6,4,6,4,16240.1299999,1399739456.38,449/EV299TP,720.477116365
7,6,6,2,2315.45000005,1399753421.93,152/ET794WT,5894.71948659
3,5,5,5,1905.46000004,1399753893.25,131/ET773WT,3658.6618667
5,3,5,3,674.25999999,1399755124.45,030/ET672WT,17.7800181562
5,4,7,6,1535.21000004,1399754263.5,402/EV621NT,3795.82335207
5,3,8,6,2335.93000007,1399753462.78,359/EV578NT,6949.25542989
5,4,5,4,1802.07999992,1399754037.46,337/EV515NT,1163.91757903
5,4,4,6,2417.6099999,1399753421.93,262/ET904WT,4042.8647144
6,4,7,3,1739.45000005,1399754120.51,383/EV602NT,907.087392221
4,2,5,3,1494.29999995,1399754365.66,417/EV635NT,2641.6635117
8,7,7,3,1126.79999995,1399754835.57,048/ET690WT,5928.60854367
6,6,5,6,837.919999838,1399755124.45,281/ET923WT,1899.7952169
5,4,5,4,388.529999971,1399755655.59,165/ET807WT,295.337390521
4,5,4,3,2437.91000009,1399753647.04,302/ET944WT,2525.52806816
4,4,5,4,1576.25,1399754508.7,146/ET788WT,2159.58648279
8,6,8,6,1801.06000018,1399754304.34,278/ET920WT,157.080727445
7,3,7,3,4654.08000016,1399751451.32,135/ET777WT,208.462631477
6,4,8,4,1185.11000013,1399754961.11,315/EV508NT,4134.09450017
4,4,5,6,2867.76999998,1399753319.27,387/EV606NT,5140.08388011
5,4,4,6,837.789999962,1399755471.74,207/ET849WT,3793.21196291
1,4,1,4,408.390000105,1399756003.28,108/ET750WT,702.778772348
5,4,1,2,2621.63000011,1399753790.04,354/EV573NT,9717.25120245
7,1,7,1,653.859999895,1399755778.22,339/EV530NT,178.782214178
5,6,7,3,3318.92999983,1399753154.15,162/ET804WT,5482.39800617
5,3,5,4,1882.62999988,1399754590.45,289/ET931WT,1501.96439088
6,3,6,6,1532.38999987,1399754940.7,209/ET851WT,4940.26719626
6,5,6,6,878.730000019,1399755614.76,153/ET795WT,2081.26185874
